fecha,periodo,p_t,p_h,p_v,p_i
2019-08-01,24,39.0,70.0,3.7,0
2019-08-02,1,34.3,83.0,7.4,0
2019-08-02,2,35.5,78.0,11.1,0
2019-08-02,3,39.0,70.0,3.7,0
2019-08-02,4,39.9,62.0,11.1,0
2019-08-02,5,39.9,62.0,11.1,0
2019-08-02,6,41.1,62.0,13.0,0
2019-08-02,7,40.4,62.0,22.2,0
2019-08-02,8,38.7,62.0,16.7,0
2019-08-02,9,37.3,66.0,18.5,0
2019-08-02,10,36.6,67.0,19.4,0
2019-08-02,11,33.8,78.0,13.0,0
2019-08-02,12,34.0,78.0,9.3,0
2019-08-02,13,32.6,88.0,14.8,0
2019-08-02,14,32.7,83.0,11.1,0
2019-08-02,15,33.1,83.0,7.4,0
2019-08-02,16,33.3,83.0,5.6,0
2019-08-02,17,32.7,83.0,11.1,0
2019-08-02,18,33.3,83.0,5.6,0
2019-08-02,19,32.5,88.0,7.4,0
2019-08-02,20,32.0,88.0,13.0,0
2019-08-02,21,31.7,83.0,7.4,0
2019-08-02,22,30.8,88.0,5.6,0
2019-08-02,23,31.2,88.0,3.7,0
2019-08-02,24,33.0,83.0,3.7,0
2019-08-03,1,35.0,88.0,3.7,0
2019-08-03,2,37.6,78.0,3.7,0
2019-08-03,3,39.2,66.0,11.1,0
2019-08-03,4,39.6,58.0,11.1,0
2019-08-03,5,40.7,55.0,11.1,0
2019-08-03,6,40.4,62.0,25.9,0
2019-08-03,7,37.8,62.0,22.2,0
2019-08-03,8,37.8,66.0,18.5,0
2019-08-03,9,36.1,70.0,18.5,0
2019-08-03,10,34.2,78.0,9.3,0
2019-08-03,11,31.9,83.0,13.0,0
2019-08-03,12,31.8,83.0,22.2,0
2019-08-03,13,32.4,83.0,14.8,0
2019-08-03,14,32.4,83.0,14.8,0
2019-08-03,15,32.1,83.0,18.5,0
2019-08-03,16,31.8,83.0,22.2,0
2019-08-03,17,32.4,83.0,14.8,0
2019-08-03,18,32.7,83.0,11.1,0
2019-08-03,19,31.7,89.0,9.6,0
2019-08-03,20,32.7,88.0,5.6,0
2019-08-03,21,31.9,94.0,3.7,0
2019-08-03,22,33.4,94.0,7.4,0
2019-08-03,23,32.6,88.0,7.4,0
2019-08-03,24,33.3,88.0,3.7,0
2019-08-04,1,35.0,88.0,3.7,0
2019-08-04,2,37.6,78.0,3.7,0
2019-08-04,3,39.2,66.0,11.1,0
2019-08-04,4,39.6,58.0,11.1,0
2019-08-04,5,40.7,55.0,11.1,0
2019-08-04,6,40.4,62.0,25.9,0
2019-08-04,7,37.8,62.0,22.2,0
2019-08-04,8,37.8,66.0,18.5,0
2019-08-04,9,36.1,70.0,18.5,0
2019-08-04,10,34.2,78.0,9.3,0
2019-08-04,11,31.9,83.0,13.0,0
2019-08-04,12,31.8,83.0,22.2,0
2019-08-04,13,32.4,83.0,14.8,0
2019-08-04,14,32.4,83.0,14.8,0
2019-08-04,15,32.1,83.0,18.5,0
2019-08-04,16,31.8,83.0,22.2,0
2019-08-04,17,32.4,83.0,14.8,0
2019-08-04,18,32.7,83.0,11.1,0
2019-08-04,19,31.7,89.0,9.6,0
2019-08-04,20,32.7,88.0,5.6,0
2019-08-04,21,31.9,94.0,3.7,0
2019-08-04,22,33.4,94.0,7.4,0
2019-08-04,23,32.6,88.0,7.4,0
2019-08-04,24,33.3,88.0,3.7,0
2019-08-05,1,35.0,88.0,3.7,0
2019-08-05,2,37.6,78.0,3.7,0
2019-08-05,3,39.2,66.0,11.1,0
2019-08-05,4,39.6,58.0,11.1,0
2019-08-05,5,40.7,55.0,11.1,0
2019-08-05,6,40.4,62.0,25.9,0
2019-08-05,7,37.8,62.0,22.2,0
2019-08-05,8,37.8,66.0,18.5,0
2019-08-05,9,36.1,70.0,18.5,0
2019-08-05,10,34.2,78.0,9.3,0
2019-08-05,11,31.9,83.0,13.0,0
2019-08-05,12,31.8,83.0,22.2,0
2019-08-05,13,32.4,83.0,14.8,0
2019-08-05,14,32.4,83.0,14.8,0
2019-08-05,15,32.1,83.0,18.5,0
2019-08-05,16,31.8,83.0,22.2,0
2019-08-05,17,32.4,83.0,14.8,0
2019-08-05,18,32.7,83.0,11.1,0
2019-08-05,19,31.7,89.0,9.6,0
2019-08-05,20,32.7,88.0,5.6,0
2019-08-05,21,31.9,94.0,3.7,0
2019-08-05,22,33.4,94.0,7.4,0
2019-08-05,23,32.6,88.0,7.4,0
2019-08-05,24,33.3,88.0,3.7,0
2019-08-06,1,34.5,83.0,3.7,0
2019-08-06,2,37.2,74.0,3.7,0
2019-08-06,3,36.3,74.0,11.1,0
2019-08-06,4,39.7,70.0,3.7,0
2019-08-06,5,38.1,70.0,14.8,0
2019-08-06,6,38.3,66.0,20.4,0
2019-08-06,7,39.1,66.0,11.1,0
2019-08-06,8,38.2,66.0,14.8,0
2019-08-06,9,36.6,70.0,14.8,0
2019-08-06,10,35.8,78.0,16.7,0
2019-08-06,11,34.5,83.0,14.8,0
2019-08-06,12,33.3,88.0,14.8,0
2019-08-06,13,33.3,88.0,14.8,0
2019-08-06,14,32.6,83.0,13.0,0
2019-08-06,15,32.6,83.0,13.0,0
2019-08-06,16,32.2,83.0,16.7,0
2019-08-06,17,32.0,83.0,20.4,0
2019-08-06,18,32.4,83.0,14.8,0
2019-08-06,19,32.4,83.0,14.8,0
2019-08-06,20,32.4,83.0,14.8,0
2019-08-06,21,33.9,88.0,7.4,0
2019-08-06,22,33.2,94.0,9.3,0
2019-08-06,23,33.3,94.0,9.3,0
2019-08-06,24,33.9,88.0,13.0,0
2019-08-07,1,33.7,83.0,11.1,0
2019-08-07,2,35.5,78.0,11.1,0
2019-08-07,3,39.0,70.0,3.7,0
2019-08-07,4,40.3,58.0,3.7,0
2019-08-07,5,41.4,55.0,3.7,0
2019-08-07,6,38.2,70.0,9.3,0
2019-08-07,7,31.9,88.0,11.1,0
2019-08-07,8,31.6,94.0,5.6,0
2019-08-07,9,34.1,83.0,7.4,0
2019-08-07,10,34.2,74.0,5.6,0
2019-08-07,11,34.3,78.0,7.4,0
2019-08-07,12,33.3,83.0,5.6,0
2019-08-07,13,33.0,88.0,3.7,0
2019-08-07,14,32.7,88.0,5.6,0
2019-08-07,15,33.5,83.0,3.7,0
2019-08-07,16,33.7,94.0,3.7,0
2019-08-07,17,33.7,94.0,3.7,0
2019-08-07,18,33.9,88.0,7.4,0
2019-08-07,19,33.9,88.0,7.4,0
2019-08-07,20,33.7,94.0,3.7,0
2019-08-07,21,33.7,94.0,3.7,0
2019-08-07,22,31.9,94.0,3.7,0
2019-08-07,23,31.7,94.0,5.6,0
2019-08-07,24,34.1,94.0,3.7,0
2019-08-08,1,33.7,83.0,11.1,0
2019-08-08,2,35.5,78.0,11.1,0
2019-08-08,3,39.0,70.0,3.7,0
2019-08-08,4,40.3,58.0,3.7,0
2019-08-08,5,41.4,55.0,3.7,0
2019-08-08,6,38.2,70.0,9.3,0
2019-08-08,7,31.9,88.0,11.1,0
2019-08-08,8,31.6,94.0,5.6,0
2019-08-08,9,34.1,83.0,7.4,0
2019-08-08,10,34.2,74.0,5.6,0
2019-08-08,11,34.3,78.0,7.4,0
2019-08-08,12,33.3,83.0,5.6,0
2019-08-08,13,33.0,88.0,3.7,0
2019-08-08,14,32.7,88.0,5.6,0
2019-08-08,15,33.5,83.0,3.7,0
2019-08-08,16,33.7,94.0,3.7,0
2019-08-08,17,33.7,94.0,3.7,0
2019-08-08,18,33.9,88.0,7.4,0
2019-08-08,19,33.9,88.0,7.4,0
2019-08-08,20,33.7,94.0,3.7,0
2019-08-08,21,33.7,94.0,3.7,0
2019-08-08,22,31.9,94.0,3.7,0
2019-08-08,23,31.7,94.0,5.6,0
2019-08-08,24,34.1,94.0,3.7,0
2019-08-09,1,35.5,83.0,11.1,0
2019-08-09,2,36.5,74.0,11.1,0
2019-08-09,3,37.5,70.0,18.5,0
2019-08-09,4,40.7,66.0,3.7,0
2019-08-09,5,41.2,62.0,3.7,0
2019-08-09,6,40.0,62.0,9.3,0
2019-08-09,7,38.9,66.0,14.8,0
2019-08-09,8,37.8,67.0,17.7,0
2019-08-09,9,38.0,58.0,11.1,0
2019-08-09,10,36.3,70.0,14.8,0
2019-08-09,11,33.3,78.0,18.5,0
2019-08-09,12,32.9,78.0,22.2,0
2019-08-09,13,32.7,83.0,11.1,0
2019-08-09,14,32.7,83.0,11.1,0
2019-08-09,15,33.6,88.0,11.1,0
2019-08-09,16,33.6,88.0,11.1,0
2019-08-09,17,33.6,88.0,11.1,0
2019-08-09,18,33.3,88.0,14.8,0
2019-08-09,19,31.8,83.0,22.2,0
2019-08-09,20,33.0,88.0,18.5,0
2019-08-09,21,33.0,88.0,18.5,0
2019-08-09,22,32.8,88.0,22.2,0
2019-08-09,23,33.7,88.0,11.1,0
2019-08-09,24,34.4,88.0,7.4,0
2019-08-10,1,37.6,70.0,11.1,0
2019-08-10,2,39.8,62.0,11.1,0
2019-08-10,3,39.4,66.0,24.1,0
2019-08-10,4,38.7,62.0,25.9,0
2019-08-10,5,37.7,58.0,29.6,0
2019-08-10,6,40.0,62.0,7.4,0
2019-08-10,7,37.7,62.0,27.8,0
2019-08-10,8,36.7,66.0,27.8,0
2019-08-10,9,36.0,70.0,18.5,0
2019-08-10,10,32.8,78.0,25.9,0
2019-08-10,11,31.8,83.0,22.2,0
2019-08-10,12,31.8,83.0,22.2,0
2019-08-10,13,32.1,83.0,18.5,0
2019-08-10,14,31.8,83.0,22.2,0
2019-08-10,15,31.8,83.0,22.2,0
2019-08-10,16,32.1,83.0,18.5,0
2019-08-10,17,33.0,88.0,18.5,0
2019-08-10,18,33.0,88.0,18.5,0
2019-08-10,19,33.6,88.0,11.1,0
2019-08-10,20,33.5,83.0,3.7,0
2019-08-10,21,33.5,94.0,3.7,0
2019-08-10,22,33.8,94.0,3.7,0
2019-08-10,23,34.1,94.0,5.6,0
2019-08-10,24,35.6,78.0,5.6,0
2019-08-11,1,37.6,70.0,11.1,0
2019-08-11,2,39.8,62.0,11.1,0
2019-08-11,3,39.4,66.0,24.1,0
2019-08-11,4,38.7,62.0,25.9,0
2019-08-11,5,37.7,58.0,29.6,0
2019-08-11,6,40.0,62.0,7.4,0
2019-08-11,7,37.7,62.0,27.8,0
2019-08-11,8,36.7,66.0,27.8,0
2019-08-11,9,36.0,70.0,18.5,0
2019-08-11,10,32.8,78.0,25.9,0
2019-08-11,11,31.8,83.0,22.2,0
2019-08-11,12,31.8,83.0,22.2,0
2019-08-11,13,32.1,83.0,18.5,0
2019-08-11,14,31.8,83.0,22.2,0
2019-08-11,15,31.8,83.0,22.2,0
2019-08-11,16,32.1,83.0,18.5,0
2019-08-11,17,33.0,88.0,18.5,0
2019-08-11,18,33.0,88.0,18.5,0
2019-08-11,19,33.6,88.0,11.1,0
2019-08-11,20,33.5,83.0,3.7,0
2019-08-11,21,33.5,94.0,3.7,0
2019-08-11,22,33.8,94.0,3.7,0
2019-08-11,23,34.1,94.0,5.6,0
2019-08-11,24,35.6,78.0,5.6,0
2019-08-12,1,37.6,70.0,11.1,0
2019-08-12,2,39.8,62.0,11.1,0
2019-08-12,3,39.4,66.0,24.1,0
2019-08-12,4,38.7,62.0,25.9,0
2019-08-12,5,37.7,58.0,29.6,0
2019-08-12,6,40.0,62.0,7.4,0
2019-08-12,7,37.7,62.0,27.8,0
2019-08-12,8,36.7,66.0,27.8,0
2019-08-12,9,36.0,70.0,18.5,0
2019-08-12,10,32.8,78.0,25.9,0
2019-08-12,11,31.8,83.0,22.2,0
2019-08-12,12,31.8,83.0,22.2,0
2019-08-12,13,32.1,83.0,18.5,0
2019-08-12,14,31.8,83.0,22.2,0
2019-08-12,15,31.8,83.0,22.2,0
2019-08-12,16,32.1,83.0,18.5,0
2019-08-12,17,33.0,88.0,18.5,0
2019-08-12,18,33.0,88.0,18.5,0
2019-08-12,19,33.6,88.0,11.1,0
2019-08-12,20,33.5,83.0,3.7,0
2019-08-12,21,33.5,94.0,3.7,0
2019-08-12,22,33.8,94.0,3.7,0
2019-08-12,23,34.1,94.0,5.6,0
2019-08-12,24,35.6,78.0,5.6,0
2019-08-13,1,33.5,94.0,3.7,0
2019-08-13,2,33.8,94.0,3.7,0
2019-08-13,3,34.1,94.0,5.6,0
2019-08-13,4,35.6,78.0,5.6,0
2019-08-13,5,36.5,74.0,11.1,0
2019-08-13,6,38.2,69.0,11.1,0
2019-08-13,7,40.1,62.0,10.0,0
2019-08-13,8,40.7,66.0,9.3,0
2019-08-13,9,39.7,62.0,14.8,0
2019-08-13,10,39.2,62.0,16.7,0
2019-08-13,11,39.1,62.0,13.0,0
2019-08-13,12,38.8,62.0,11.1,0
2019-08-13,13,37.4,66.0,14.8,0
2019-08-13,14,36.2,70.0,11.1,0
2019-08-13,15,34.2,78.0,7.4,0
2019-08-13,16,34.1,83.0,18.5,0
2019-08-13,17,33.6,88.0,11.1,0
2019-08-13,18,33.3,88.0,14.8,0
2019-08-13,19,33.1,88.0,16.7,0
2019-08-13,20,32.8,88.0,22.2,0
2019-08-13,21,33.0,88.0,18.5,0
2019-08-13,22,33.6,88.0,11.1,0
2019-08-13,23,32.7,83.0,11.1,0
2019-08-13,24,32.1,83.0,18.5,0
2019-08-14,1,40.9,62.0,5.6,0
2019-08-14,2,42.8,59.0,9.3,0
2019-08-14,3,40.4,58.0,18.5,0
2019-08-14,4,39.5,58.0,25.9,0
2019-08-14,5,40.0,62.0,22.2,0
2019-08-14,6,35.0,58.0,11.1,0
2019-08-14,7,35.7,78.0,18.5,0
2019-08-14,8,35.3,78.0,18.5,0
2019-08-14,9,33.7,78.0,13.0,0
2019-08-14,10,33.5,78.0,14.8,0
2019-08-14,11,34.3,83.0,16.7,0
2019-08-14,12,34.7,83.0,11.1,0
2019-08-14,13,34.9,83.0,9.3,0
2019-08-14,14,33.9,88.0,7.4,0
2019-08-14,15,33.3,83.0,5.6,0
2019-08-14,16,32.5,88.0,7.4,0
2019-08-14,17,31.7,83.0,7.4,0
2019-08-14,18,29.9,83.0,5.6,0
2019-08-14,19,29.0,83.0,11.1,0
2019-08-14,20,31.2,88.0,3.7,0
2019-08-14,21,31.0,78.0,9.3,0
2019-08-14,22,32.0,78.0,7.4,0
2019-08-14,23,34.4,74.0,14.8,0
2019-08-14,24,38.2,70.0,9.3,0
2019-08-15,1,31.0,78.0,9.3,0
2019-08-15,2,32.0,78.0,7.4,0
2019-08-15,3,34.4,74.0,14.8,0
2019-08-15,4,38.2,70.0,9.3,0
2019-08-15,5,38.6,62.0,11.1,0
2019-08-15,6,38.6,66.0,20.4,0
2019-08-15,7,38.1,66.0,18.5,0
2019-08-15,8,37.6,74.0,22.2,0
2019-08-15,9,37.6,66.0,22.2,0
2019-08-15,10,35.9,70.0,18.5,0
2019-08-15,11,34.3,74.0,25.9,0
2019-08-15,12,34.0,83.0,22.2,0
2019-08-15,13,33.8,78.0,11.1,0
2019-08-15,14,33.5,78.0,14.8,0
2019-08-15,15,32.7,83.0,11.1,0
2019-08-15,16,33.5,83.0,3.7,0
2019-08-15,17,33.9,88.0,0.0,0
2019-08-15,18,33.4,94.0,7.4,0
2019-08-15,19,33.4,94.0,7.4,0
2019-08-15,20,32.8,94.0,0.0,0
2019-08-15,21,31.4,94.0,7.4,0
2019-08-15,22,31.9,94.0,3.7,0
2019-08-15,23,31.9,94.0,3.7,0
2019-08-15,24,32.0,94.0,3.7,0
2019-08-16,1,34.1,69.0,7.4,0
2019-08-16,2,35.5,65.0,5.6,0
2019-08-16,3,37.1,62.0,7.4,0
2019-08-16,4,39.5,55.0,5.6,0
2019-08-16,5,39.2,66.0,11.1,0
2019-08-16,6,39.2,66.0,11.1,0
2019-08-16,7,38.9,66.0,13.0,0
2019-08-16,8,37.8,66.0,18.5,0
2019-08-16,9,37.3,66.0,18.5,0
2019-08-16,10,33.7,69.0,18.5,0
2019-08-16,11,24.9,88.0,18.5,0
2019-08-16,12,24.8,94.0,9.3,0
2019-08-16,13,27.7,88.0,5.6,0
2019-08-16,14,28.2,88.0,9.3,0
2019-08-16,15,27.8,94.0,13.0,0
2019-08-16,16,29.2,94.0,3.7,0
2019-08-16,17,27.5,100.0,11.1,0
2019-08-16,18,27.5,100.0,7.4,0
2019-08-16,19,26.9,100.0,11.1,0
2019-08-16,20,27.2,100.0,9.3,0
2019-08-16,21,27.2,100.0,9.3,0
2019-08-16,22,27.2,100.0,9.3,0
2019-08-16,23,28.4,100.0,7.4,0
2019-08-16,24,26.6,94.0,14.8,0
2019-08-17,1,34.1,69.0,7.4,0
2019-08-17,2,35.5,65.0,5.6,0
2019-08-17,3,37.1,62.0,7.4,0
2019-08-17,4,39.5,55.0,5.6,0
2019-08-17,5,39.2,66.0,11.1,0
2019-08-17,6,39.2,66.0,11.1,0
2019-08-17,7,38.9,66.0,13.0,0
2019-08-17,8,37.8,66.0,18.5,0
2019-08-17,9,37.3,66.0,18.5,0
2019-08-17,10,33.7,69.0,18.5,0
2019-08-17,11,24.9,88.0,18.5,0
2019-08-17,12,24.8,94.0,9.3,0
2019-08-17,13,27.7,88.0,5.6,0
2019-08-17,14,28.2,88.0,9.3,0
2019-08-17,15,27.8,94.0,13.0,0
2019-08-17,16,29.2,94.0,3.7,0
2019-08-17,17,27.5,100.0,11.1,0
2019-08-17,18,27.5,100.0,7.4,0
2019-08-17,19,26.9,100.0,11.1,0
2019-08-17,20,27.2,100.0,9.3,0
2019-08-17,21,27.2,100.0,9.3,0
2019-08-17,22,27.2,100.0,9.3,0
2019-08-17,23,28.4,100.0,7.4,0
2019-08-17,24,26.6,94.0,14.8,0
2019-08-18,1,34.1,69.0,7.4,0
2019-08-18,2,35.5,65.0,5.6,0
2019-08-18,3,37.1,62.0,7.4,0
2019-08-18,4,39.5,55.0,5.6,0
2019-08-18,5,39.2,66.0,11.1,0
2019-08-18,6,39.2,66.0,11.1,0
2019-08-18,7,38.9,66.0,13.0,0
2019-08-18,8,37.8,66.0,18.5,0
2019-08-18,9,37.3,66.0,18.5,0
2019-08-18,10,33.7,69.0,18.5,0
2019-08-18,11,24.9,88.0,18.5,0
2019-08-18,12,24.8,94.0,9.3,0
2019-08-18,13,27.7,88.0,5.6,0
2019-08-18,14,28.2,88.0,9.3,0
2019-08-18,15,27.8,94.0,13.0,0
2019-08-18,16,29.2,94.0,3.7,0
2019-08-18,17,27.5,100.0,11.1,0
2019-08-18,18,27.5,100.0,7.4,0
2019-08-18,19,26.9,100.0,11.1,0
2019-08-18,20,27.2,100.0,9.3,0
2019-08-18,21,27.2,100.0,9.3,0
2019-08-18,22,27.2,100.0,9.3,0
2019-08-18,23,28.4,100.0,7.4,0
2019-08-18,24,26.6,94.0,14.8,0
2019-08-19,1,34.1,69.0,7.4,0
2019-08-19,2,35.5,65.0,5.6,0
2019-08-19,3,37.1,62.0,7.4,0
2019-08-19,4,39.5,55.0,5.6,0
2019-08-19,5,39.2,66.0,11.1,0
2019-08-19,6,39.2,66.0,11.1,0
2019-08-19,7,38.9,66.0,13.0,0
2019-08-19,8,37.8,66.0,18.5,0
2019-08-19,9,37.3,66.0,18.5,0
2019-08-19,10,33.7,69.0,18.5,0
2019-08-19,11,24.9,88.0,18.5,0
2019-08-19,12,24.8,94.0,9.3,0
2019-08-19,13,27.7,88.0,5.6,0
2019-08-19,14,28.2,88.0,9.3,0
2019-08-19,15,27.8,94.0,13.0,0
2019-08-19,16,29.2,94.0,3.7,0
2019-08-19,17,27.5,100.0,11.1,0
2019-08-19,18,27.5,100.0,7.4,0
2019-08-19,19,26.9,100.0,11.1,0
2019-08-19,20,27.2,100.0,9.3,0
2019-08-19,21,27.2,100.0,9.3,0
2019-08-19,22,27.2,100.0,9.3,0
2019-08-19,23,28.4,100.0,7.4,0
2019-08-19,24,26.6,94.0,14.8,0
2019-08-20,1,34.1,69.0,7.4,0
2019-08-20,2,35.5,65.0,5.6,0
2019-08-20,3,37.1,62.0,7.4,0
2019-08-20,4,39.5,55.0,5.6,0
2019-08-20,5,39.2,66.0,11.1,0
2019-08-20,6,39.2,66.0,11.1,0
2019-08-20,7,38.9,66.0,13.0,0
2019-08-20,8,37.8,66.0,18.5,0
2019-08-20,9,37.3,66.0,18.5,0
2019-08-20,10,33.7,69.0,18.5,0
2019-08-20,11,24.9,88.0,18.5,0
2019-08-20,12,24.8,94.0,9.3,0
2019-08-20,13,27.7,88.0,5.6,0
2019-08-20,14,28.2,88.0,9.3,0
2019-08-20,15,27.8,94.0,13.0,0
2019-08-20,16,29.2,94.0,3.7,0
2019-08-20,17,27.5,100.0,11.1,0
2019-08-20,18,27.5,100.0,7.4,0
2019-08-20,19,26.9,100.0,11.1,0
2019-08-20,20,27.2,100.0,9.3,0
2019-08-20,21,27.2,100.0,9.3,0
2019-08-20,22,27.2,100.0,9.3,0
2019-08-20,23,28.4,100.0,7.4,0
2019-08-20,24,26.6,94.0,14.8,0
2019-08-21,1,31.6,94.0,5.6,0
2019-08-21,2,25.6,88.0,37.0,0
2019-08-21,3,23.1,88.0,22.2,0
2019-08-21,4,25.3,88.0,3.7,0
2019-08-21,5,23.9,88.0,13.0,0
2019-08-21,6,25.3,88.0,3.7,0
2019-08-21,7,24.0,93.0,9.3,0
2019-08-21,8,27.5,88.0,7.4,0
2019-08-21,9,31.0,96.0,9.8,0
2019-08-21,10,35.3,65.0,11.1,0
2019-08-21,11,36.2,65.0,11.1,0
2019-08-21,12,38.0,65.0,11.1,0
2019-08-21,13,39.1,62.0,11.1,0
2019-08-21,14,39.4,66.0,9.3,0
2019-08-21,15,38.7,66.0,14.8,0
2019-08-21,16,37.7,66.0,18.5,0
2019-08-21,17,37.0,66.0,22.2,0
2019-08-21,18,35.6,70.0,22.2,0
2019-08-21,19,34.3,78.0,7.4,0
2019-08-21,20,33.8,78.0,11.1,0
2019-08-21,21,33.8,78.0,11.1,0
2019-08-21,22,34.1,83.0,18.5,0
2019-08-21,23,34.1,83.0,18.5,0
2019-08-21,24,35.0,83.0,7.4,0
2019-08-22,1,33.0,88.0,18.5,0
2019-08-22,2,33.6,88.0,11.1,0
2019-08-22,3,33.9,88.0,7.4,0
2019-08-22,4,33.7,94.0,3.7,0
2019-08-22,5,33.0,88.0,3.7,0
2019-08-22,6,33.0,88.0,3.7,0
2019-08-22,7,32.0,94.0,3.7,0
2019-08-22,8,33.7,88.0,3.7,0
2019-08-22,9,36.8,78.0,9.3,0
2019-08-22,10,35.4,83.0,18.5,0
2019-08-22,11,38.3,70.0,9.3,0
2019-08-22,12,39.9,66.0,7.4,0
2019-08-22,13,39.5,66.0,9.3,0
2019-08-22,14,41.4,58.0,7.4,0
2019-08-22,15,35.5,78.0,9.3,0
2019-08-22,16,33.2,69.0,9.3,0
2019-08-22,17,38.5,66.0,9.3,0
2019-08-22,18,35.5,74.0,9.3,0
2019-08-22,19,34.9,83.0,9.3,0
2019-08-22,20,33.3,83.0,5.6,0
2019-08-22,21,35.2,83.0,5.6,0
2019-08-22,22,33.9,88.0,7.4,0
2019-08-22,23,33.9,88.0,7.4,0
2019-08-22,24,33.4,88.0,13.0,0
2019-08-23,1,27.0,94.0,9.3,0
2019-08-23,2,27.0,94.0,16.7,0
2019-08-23,3,27.0,94.0,14.8,0
2019-08-23,4,27.0,94.0,14.8,0
2019-08-23,5,26.0,94.0,14.8,0
2019-08-23,6,26.0,94.0,7.4,0
2019-08-23,7,27.0,94.0,5.6,0
2019-08-23,8,28.0,89.0,5.6,0
2019-08-23,9,29.0,89.0,7.4,0
2019-08-23,10,31.0,79.0,13.0,0
2019-08-23,11,32.0,75.0,7.4,0
2019-08-23,12,34.0,63.0,11.1,0
2019-08-23,13,34.0,63.0,14.8,0
2019-08-23,14,35.0,56.0,13.0,0
2019-08-23,15,34.0,67.0,11.1,0
2019-08-23,16,32.0,70.0,11.1,0
2019-08-23,17,31.0,75.0,16.7,0
2019-08-23,18,23.0,100.0,22.2,0
2019-08-23,19,25.0,100.0,9.3,0
2019-08-23,20,26.0,94.0,7.4,0
2019-08-23,21,27.0,94.0,7.4,0
2019-08-23,22,27.0,94.0,7.4,0
2019-08-23,23,27.0,94.0,16.7,0
2019-08-23,24,27.0,94.0,11.1,0
2019-08-24,1,27.0,89.0,13.0,0
2019-08-24,2,27.0,89.0,13.0,0
2019-08-24,3,27.0,91.5,12.05,0
2019-08-24,4,27.0,94.0,11.1,0
2019-08-24,5,27.0,94.0,13.0,0
2019-08-24,6,26.0,100.0,9.3,0
2019-08-24,7,26.0,100.0,9.3,0
2019-08-24,8,26.0,100.0,7.4,0
2019-08-24,9,27.0,100.0,7.4,0
2019-08-24,10,29.0,84.0,7.4,0
2019-08-24,11,30.0,79.0,11.1,0
2019-08-24,12,31.0,75.0,13.0,0
2019-08-24,13,32.0,75.0,11.1,0
2019-08-24,14,32.0,70.0,5.6,0
2019-08-24,15,32.0,75.0,20.4,0
2019-08-24,16,32.0,75.0,14.8,0
2019-08-24,17,30.0,79.0,16.7,0
2019-08-24,18,30.0,79.0,18.5,0
2019-08-24,19,29.0,84.0,9.3,0
2019-08-24,20,28.0,89.0,25.9,0
2019-08-24,21,27.0,94.0,7.4,0
2019-08-24,22,27.0,94.0,14.8,0
2019-08-24,23,27.0,94.0,9.3,0
2019-08-24,24,27.0,94.0,11.1,0
2019-08-25,1,27.0,94.0,20.4,0
2019-08-25,2,27.0,94.0,14.8,0
2019-08-25,3,27.0,94.0,11.1,0
2019-08-25,4,27.0,89.0,9.3,0
2019-08-25,5,27.0,89.0,7.4,0
2019-08-25,6,26.0,94.0,7.4,0
2019-08-25,7,26.0,100.0,7.4,0
2019-08-25,8,26.0,100.0,7.4,0
2019-08-25,9,28.0,89.0,7.4,0
2019-08-25,10,30.0,84.0,7.4,0
2019-08-25,11,31.0,75.0,14.8,0
2019-08-25,12,33.0,71.0,9.3,0
2019-08-25,13,35.0,63.0,7.4,0
2019-08-25,14,35.0,59.0,7.4,0
2019-08-25,15,34.0,63.0,14.8,0
2019-08-25,16,33.0,66.0,22.2,0
2019-08-25,17,32.0,70.0,22.2,0
2019-08-25,18,31.0,75.0,18.5,0
2019-08-25,19,29.0,84.0,14.8,0
2019-08-25,20,28.0,89.0,18.5,0
2019-08-25,21,28.0,89.0,16.7,0
2019-08-25,22,28.0,89.0,14.8,0
2019-08-25,23,28.0,84.0,18.5,0
2019-08-25,24,27.0,89.0,18.5,0
2019-08-26,1,27.0,94.0,20.4,0
2019-08-26,2,27.0,94.0,14.8,0
2019-08-26,3,27.0,94.0,11.1,0
2019-08-26,4,27.0,89.0,9.3,0
2019-08-26,5,27.0,89.0,7.4,0
2019-08-26,6,26.0,94.0,7.4,0
2019-08-26,7,26.0,100.0,7.4,0
2019-08-26,8,26.0,100.0,7.4,0
2019-08-26,9,28.0,89.0,7.4,0
2019-08-26,10,30.0,84.0,7.4,0
2019-08-26,11,31.0,75.0,14.8,0
2019-08-26,12,33.0,71.0,9.3,0
2019-08-26,13,35.0,63.0,7.4,0
2019-08-26,14,35.0,59.0,7.4,0
2019-08-26,15,34.0,63.0,14.8,0
2019-08-26,16,33.0,66.0,22.2,0
2019-08-26,17,32.0,70.0,22.2,0
2019-08-26,18,31.0,75.0,18.5,0
2019-08-26,19,29.0,84.0,14.8,0
2019-08-26,20,28.0,89.0,18.5,0
2019-08-26,21,28.0,89.0,16.7,0
2019-08-26,22,28.0,89.0,14.8,0
2019-08-26,23,28.0,84.0,18.5,0
2019-08-26,24,27.0,89.0,18.5,0
2019-08-27,1,27.0,94.0,20.4,0
2019-08-27,2,27.0,94.0,14.8,0
2019-08-27,3,27.0,94.0,11.1,0
2019-08-27,4,27.0,89.0,9.3,0
2019-08-27,5,27.0,89.0,7.4,0
2019-08-27,6,26.0,94.0,7.4,0
